order_id,customer_id,product_id,product_name,category,producer_id,quantity,price,order_date,delivery_date,order_total,status
109,12,38,Cinnamon Rolls (4 pack),bakery,6,2,5,29/03/2026,31/03/2026,15,delivered
109,12,28,Double Cream (300ml),dairy,3,2,2.5,29/03/2026,31/03/2026,15,delivered
110,13,36,Seeded Batch Loaf,bakery,6,4,4.2,05/04/2025,07/04/2025,31.4,delivered
110,13,46,Piccalilli (300g),preserves,9,3,3.8,05/04/2025,07/04/2025,31.4,delivered
110,13,13,Bramley Apples (1kg),fruit,7,1,3.2,05/04/2025,07/04/2025,31.4,delivered
111,13,13,Bramley Apples (1kg),fruit,7,1,3.2,26/04/2025,28/04/2025,22.2,delivered
111,13,46,Piccalilli (300g),preserves,9,5,3.8,26/04/2025,28/04/2025,22.2,delivered
112,13,13,Bramley Apples (1kg),fruit,7,2,3.2,16/05/2025,18/05/2025,27.4,delivered
112,13,36,Seeded Batch Loaf,bakery,6,5,4.2,16/05/2025,18/05/2025,27.4,delivered
113,13,46,Piccalilli (300g),preserves,9,4,3.8,05/06/2025,07/06/2025,21.6,delivered
113,13,13,Bramley Apples (1kg),fruit,7,2,3.2,05/06/2025,07/06/2025,21.6,delivered
114,13,13,Bramley Apples (1kg),fruit,7,3,3.2,23/06/2025,25/06/2025,42,delivered
114,13,46,Piccalilli (300g),preserves,9,3,3.8,23/06/2025,25/06/2025,42,delivered
114,13,36,Seeded Batch Loaf,bakery,6,5,4.2,23/06/2025,25/06/2025,42,delivered
115,13,46,Piccalilli (300g),preserves,9,5,3.8,11/07/2025,13/07/2025,28.6,delivered
115,13,13,Bramley Apples (1kg),fruit,7,3,3.2,11/07/2025,13/07/2025,28.6,delivered
116,13,46,Piccalilli (300g),preserves,9,4,3.8,29/07/2025,31/07/2025,39.4,delivered
116,13,13,Bramley Apples (1kg),fruit,7,1,3.2,29/07/2025,31/07/2025,39.4,delivered
116,13,36,Seeded Batch Loaf,bakery,6,5,4.2,29/07/2025,31/07/2025,39.4,delivered
117,13,36,Seeded Batch Loaf,bakery,6,3,4.2,16/08/2025,18/08/2025,15.8,delivered
117,13,13,Bramley Apples (1kg),fruit,7,1,3.2,16/08/2025,18/08/2025,15.8,delivered
118,13,36,Seeded Batch Loaf,bakery,6,3,4.2,03/09/2025,05/09/2025,38,delivered
118,13,13,Bramley Apples (1kg),fruit,7,2,3.2,03/09/2025,05/09/2025,38,delivered
118,13,46,Piccalilli (300g),preserves,9,5,3.8,03/09/2025,05/09/2025,38,delivered
119,13,36,Seeded Batch Loaf,bakery,6,4,4.2,27/09/2025,29/09/2025,26.4,delivered
119,13,13,Bramley Apples (1kg),fruit,7,3,3.2,27/09/2025,29/09/2025,26.4,delivered
120,13,46,Piccalilli (300g),preserves,9,5,3.8,18/10/2025,20/10/2025,32.6,delivered
120,13,13,Bramley Apples (1kg),fruit,7,3,3.2,18/10/2025,20/10/2025,32.6,delivered
120,13,10,Heritage Tomatoes (500g),vegetables,4,1,4,18/10/2025,20/10/2025,32.6,delivered
121,13,13,Bramley Apples (1kg),fruit,7,2,3.2,09/11/2025,11/11/2025,21.6,delivered
121,13,46,Piccalilli (300g),preserves,9,4,3.8,09/11/2025,11/11/2025,21.6,delivered
122,13,36,Seeded Batch Loaf,bakery,6,5,4.2,01/12/2025,03/12/2025,43.2,delivered
122,13,46,Piccalilli (300g),preserves,9,5,3.8,01/12/2025,03/12/2025,43.2,delivered
122,13,13,Bramley Apples (1kg),fruit,7,1,3.2,01/12/2025,03/12/2025,43.2,delivered
123,13,46,Piccalilli (300g),preserves,9,4,3.8,22/12/2025,24/12/2025,38.4,delivered
123,13,36,Seeded Batch Loaf,bakery,6,4,4.2,22/12/2025,24/12/2025,38.4,delivered
123,13,13,Bramley Apples (1kg),fruit,7,2,3.2,22/12/2025,24/12/2025,38.4,delivered
124,13,46,Piccalilli (300g),preserves,9,4,3.8,11/01/2026,13/01/2026,53.8,delivered
124,13,36,Seeded Batch Loaf,bakery,6,5,4.2,11/01/2026,13/01/2026,53.8,delivered
124,13,13,Bramley Apples (1kg),fruit,7,3,3.2,11/01/2026,13/01/2026,53.8,delivered
124,13,48,Lemon Curd (300g),preserves,9,2,4,11/01/2026,13/01/2026,53.8,delivered
125,13,36,Seeded Batch Loaf,bakery,6,3,4.2,30/01/2026,01/02/2026,31,delivered
125,13,13,Bramley Apples (1kg),fruit,7,1,3.2,30/01/2026,01/02/2026,31,delivered
125,13,46,Piccalilli (300g),preserves,9,4,3.8,30/01/2026,01/02/2026,31,delivered
126,13,36,Seeded Batch Loaf,bakery,6,3,4.2,22/02/2026,24/02/2026,27.2,delivered
126,13,46,Piccalilli (300g),preserves,9,3,3.8,22/02/2026,24/02/2026,27.2,delivered
126,13,13,Bramley Apples (1kg),fruit,7,1,3.2,22/02/2026,24/02/2026,27.2,delivered
127,13,13,Bramley Apples (1kg),fruit,7,2,3.2,14/03/2026,16/03/2026,17.8,delivered
127,13,46,Piccalilli (300g),preserves,9,3,3.8,14/03/2026,16/03/2026,17.8,delivered
128,14,1,Mixed Seasonal Veg Box,vegetables,2,4,12.5,01/04/2025,03/04/2025,62,delivered
128,14,49,Hot Sauce (150ml),preserves,10,2,4.5,01/04/2025,03/04/2025,62,delivered
128,14,11,Sweet Peppers (3 pack),vegetables,5,1,3,01/04/2025,03/04/2025,62,delivered
129,14,1,Mixed Seasonal Veg Box,vegetables,2,2,12.5,25/04/2025,27/04/2025,40,delivered
129,14,11,Sweet Peppers (3 pack),vegetables,5,3,3,25/04/2025,27/04/2025,40,delivered
129,14,56,Spring Onions (bunch),seasonal,5,4,1.5,25/04/2025,27/04/2025,40,delivered
130,14,49,Hot Sauce (150ml),preserves,10,3,4.5,14/05/2025,16/05/2025,66.5,delivered
130,14,1,Mixed Seasonal Veg Box,vegetables,2,4,12.5,14/05/2025,16/05/2025,66.5,delivered
130,14,11,Sweet Peppers (3 pack),vegetables,5,1,3,14/05/2025,16/05/2025,66.5,delivered
131,14,1,Mixed Seasonal Veg Box,vegetables,2,3,12.5,03/06/2025,05/06/2025,66,delivered
131,14,49,Hot Sauce (150ml),preserves,10,3,4.5,03/06/2025,05/06/2025,66,delivered
131,14,56,Spring Onions (bunch),seasonal,5,4,1.5,03/06/2025,05/06/2025,66,delivered
131,14,11,Sweet Peppers (3 pack),vegetables,5,3,3,03/06/2025,05/06/2025,66,delivered
132,14,11,Sweet Peppers (3 pack),vegetables,5,3,3,21/06/2025,23/06/2025,46.5,delivered
132,14,1,Mixed Seasonal Veg Box,vegetables,2,3,12.5,21/06/2025,23/06/2025,46.5,delivered
133,14,49,Hot Sauce (150ml),preserves,10,3,4.5,14/07/2025,16/07/2025,13.5,delivered
134,14,1,Mixed Seasonal Veg Box,vegetables,2,2,12.5,03/08/2025,05/08/2025,40,delivered
134,14,11,Sweet Peppers (3 pack),vegetables,5,2,3,03/08/2025,05/08/2025,40,delivered
134,14,49,Hot Sauce (150ml),preserves,10,2,4.5,03/08/2025,05/08/2025,40,delivered
135,14,49,Hot Sauce (150ml),preserves,10,2,4.5,26/08/2025,28/08/2025,15,delivered
135,14,56,Spring Onions (bunch),seasonal,5,4,1.5,26/08/2025,28/08/2025,15,delivered
136,14,1,Mixed Seasonal Veg Box,vegetables,2,4,12.5,13/09/2025,15/09/2025,59,delivered
136,14,56,Spring Onions (bunch),seasonal,5,4,1.5,13/09/2025,15/09/2025,59,delivered
136,14,11,Sweet Peppers (3 pack),vegetables,5,1,3,13/09/2025,15/09/2025,59,delivered
137,14,1,Mixed Seasonal Veg Box,vegetables,2,4,12.5,07/10/2025,09/10/2025,73.5,delivered
137,14,52,Pumpkin,seasonal,5,5,3.5,07/10/2025,09/10/2025,73.5,delivered
137,14,56,Spring Onions (bunch),seasonal,5,4,1.5,07/10/2025,09/10/2025,73.5,delivered
138,14,1,Mixed Seasonal Veg Box,vegetables,2,3,12.5,25/10/2025,27/10/2025,48,delivered
138,14,56,Spring Onions (bunch),seasonal,5,3,1.5,25/10/2025,27/10/2025,48,delivered
138,14,11,Sweet Peppers (3 pack),vegetables,5,2,3,25/10/2025,27/10/2025,48,delivered
139,14,49,Hot Sauce (150ml),preserves,10,3,4.5,15/11/2025,17/11/2025,24,delivered
139,14,52,Pumpkin,seasonal,5,3,3.5,15/11/2025,17/11/2025,24,delivered
140,14,11,Sweet Peppers (3 pack),vegetables,5,2,3,06/12/2025,08/12/2025,31,delivered
140,14,1,Mixed Seasonal Veg Box,vegetables,2,2,12.5,06/12/2025,08/12/2025,31,delivered
141,14,1,Mixed Seasonal Veg Box,vegetables,2,2,12.5,25/12/2025,27/12/2025,41.5,delivered
141,14,49,Hot Sauce (150ml),preserves,10,3,4.5,25/12/2025,27/12/2025,41.5,delivered
141,14,11,Sweet Peppers (3 pack),vegetables,5,1,3,25/12/2025,27/12/2025,41.5,delivered
142,14,56,Spring Onions (bunch),seasonal,5,2,1.5,15/01/2026,17/01/2026,32.5,delivered
142,14,1,Mixed Seasonal Veg Box,vegetables,2,2,12.5,15/01/2026,17/01/2026,32.5,delivered
142,14,49,Hot Sauce (150ml),preserves,10,1,4.5,15/01/2026,17/01/2026,32.5,delivered
143,14,49,Hot Sauce (150ml),preserves,10,3,4.5,03/02/2026,05/02/2026,55.1,delivered
143,14,11,Sweet Peppers (3 pack),vegetables,5,1,3,03/02/2026,05/02/2026,55.1,delivered
143,14,56,Spring Onions (bunch),seasonal,5,4,1.5,03/02/2026,05/02/2026,55.1,delivered
143,14,1,Mixed Seasonal Veg Box,vegetables,2,2,12.5,03/02/2026,05/02/2026,55.1,delivered
143,14,35,Wholemeal Loaf,bakery,6,2,3.8,03/02/2026,05/02/2026,55.1,delivered
144,14,56,Spring Onions (bunch),seasonal,5,4,1.5,26/02/2026,28/02/2026,38.4,delivered
144,14,1,Mixed Seasonal Veg Box,vegetables,2,2,12.5,26/02/2026,28/02/2026,38.4,delivered
144,14,11,Sweet Peppers (3 pack),vegetables,5,1,3,26/02/2026,28/02/2026,38.4,delivered
144,14,25,Semi Skimmed Milk (2 litres),dairy,3,2,2.2,26/02/2026,28/02/2026,38.4,delivered
145,14,49,Hot Sauce (150ml),preserves,10,1,4.5,19/03/2026,21/03/2026,35.5,delivered
145,14,56,Spring Onions (bunch),seasonal,5,2,1.5,19/03/2026,21/03/2026,35.5,delivered
145,14,11,Sweet Peppers (3 pack),vegetables,5,1,3,19/03/2026,21/03/2026,35.5,delivered
145,14,1,Mixed Seasonal Veg Box,vegetables,2,2,12.5,19/03/2026,21/03/2026,35.5,delivered
146,15,6,Courgettes (500g),vegetables,5,1,2.2,12/04/2025,14/04/2025,13.6,delivered
146,15,46,Piccalilli (300g),preserves,9,3,3.8,12/04/2025,14/04/2025,13.6,delivered
147,15,7,Leeks (bunch of 3),vegetables,2,2,2,18/04/2025,20/04/2025,4,delivered
148,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,22/04/2025,24/04/2025,3.2,delivered
149,15,6,Courgettes (500g),vegetables,5,2,2.2,29/04/2025,01/05/2025,10.4,delivered
149,15,7,Leeks (bunch of 3),vegetables,2,3,2,29/04/2025,01/05/2025,10.4,delivered
150,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,07/05/2025,09/05/2025,13.8,delivered
150,15,7,Leeks (bunch of 3),vegetables,2,2,2,07/05/2025,09/05/2025,13.8,delivered
150,15,25,Semi Skimmed Milk (2 litres),dairy,3,3,2.2,07/05/2025,09/05/2025,13.8,delivered
151,15,25,Semi Skimmed Milk (2 litres),dairy,3,3,2.2,15/05/2025,17/05/2025,14.2,delivered
151,15,6,Courgettes (500g),vegetables,5,2,2.2,15/05/2025,17/05/2025,14.2,delivered
151,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,15/05/2025,17/05/2025,14.2,delivered
152,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,24/05/2025,26/05/2025,27.6,delivered
152,15,6,Courgettes (500g),vegetables,5,1,2.2,24/05/2025,26/05/2025,27.6,delivered
152,15,7,Leeks (bunch of 3),vegetables,2,4,2,24/05/2025,26/05/2025,27.6,delivered
152,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,24/05/2025,26/05/2025,27.6,delivered
153,15,25,Semi Skimmed Milk (2 litres),dairy,3,4,2.2,02/06/2025,04/06/2025,11,delivered
153,15,6,Courgettes (500g),vegetables,5,1,2.2,02/06/2025,04/06/2025,11,delivered
154,15,7,Leeks (bunch of 3),vegetables,2,3,2,06/06/2025,08/06/2025,14.8,delivered
154,15,25,Semi Skimmed Milk (2 litres),dairy,3,3,2.2,06/06/2025,08/06/2025,14.8,delivered
154,15,6,Courgettes (500g),vegetables,5,1,2.2,06/06/2025,08/06/2025,14.8,delivered
155,15,6,Courgettes (500g),vegetables,5,1,2.2,10/06/2025,12/06/2025,8.8,delivered
155,15,25,Semi Skimmed Milk (2 litres),dairy,3,3,2.2,10/06/2025,12/06/2025,8.8,delivered
156,15,6,Courgettes (500g),vegetables,5,1,2.2,16/06/2025,18/06/2025,19.2,delivered
156,15,7,Leeks (bunch of 3),vegetables,2,3,2,16/06/2025,18/06/2025,19.2,delivered
156,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,16/06/2025,18/06/2025,19.2,delivered
157,15,7,Leeks (bunch of 3),vegetables,2,2,2,26/06/2025,28/06/2025,19.4,delivered
157,15,6,Courgettes (500g),vegetables,5,2,2.2,26/06/2025,28/06/2025,19.4,delivered
157,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,26/06/2025,28/06/2025,19.4,delivered
158,15,6,Courgettes (500g),vegetables,5,1,2.2,05/07/2025,07/07/2025,20.4,delivered
158,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,05/07/2025,07/07/2025,20.4,delivered
158,15,7,Leeks (bunch of 3),vegetables,2,2,2,05/07/2025,07/07/2025,20.4,delivered
158,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,05/07/2025,07/07/2025,20.4,delivered
159,15,6,Courgettes (500g),vegetables,5,1,2.2,11/07/2025,13/07/2025,2.2,delivered
160,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,19/07/2025,21/07/2025,8.6,delivered
160,15,6,Courgettes (500g),vegetables,5,1,2.2,19/07/2025,21/07/2025,8.6,delivered
161,15,7,Leeks (bunch of 3),vegetables,2,3,2,24/07/2025,26/07/2025,8.2,delivered
161,15,6,Courgettes (500g),vegetables,5,1,2.2,24/07/2025,26/07/2025,8.2,delivered
162,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,03/08/2025,05/08/2025,22.4,delivered
162,15,6,Courgettes (500g),vegetables,5,1,2.2,03/08/2025,05/08/2025,22.4,delivered
162,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,03/08/2025,05/08/2025,22.4,delivered
162,15,7,Leeks (bunch of 3),vegetables,2,3,2,03/08/2025,05/08/2025,22.4,delivered
163,15,7,Leeks (bunch of 3),vegetables,2,4,2,13/08/2025,15/08/2025,24.4,delivered
163,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,13/08/2025,15/08/2025,24.4,delivered
163,15,6,Courgettes (500g),vegetables,5,1,2.2,13/08/2025,15/08/2025,24.4,delivered
163,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,13/08/2025,15/08/2025,24.4,delivered
164,15,7,Leeks (bunch of 3),vegetables,2,2,2,21/08/2025,23/08/2025,15,delivered
164,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,21/08/2025,23/08/2025,15,delivered
165,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,28/08/2025,30/08/2025,24.4,delivered
165,15,7,Leeks (bunch of 3),vegetables,2,4,2,28/08/2025,30/08/2025,24.4,delivered
165,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,28/08/2025,30/08/2025,24.4,delivered
165,15,6,Courgettes (500g),vegetables,5,1,2.2,28/08/2025,30/08/2025,24.4,delivered
166,15,6,Courgettes (500g),vegetables,5,1,2.2,01/09/2025,03/09/2025,10.2,delivered
166,15,7,Leeks (bunch of 3),vegetables,2,4,2,01/09/2025,03/09/2025,10.2,delivered
167,15,7,Leeks (bunch of 3),vegetables,2,4,2,07/09/2025,09/09/2025,10.2,delivered
167,15,6,Courgettes (500g),vegetables,5,1,2.2,07/09/2025,09/09/2025,10.2,delivered
168,15,6,Courgettes (500g),vegetables,5,1,2.2,11/09/2025,13/09/2025,15,delivered
168,15,7,Leeks (bunch of 3),vegetables,2,2,2,11/09/2025,13/09/2025,15,delivered
168,15,25,Semi Skimmed Milk (2 litres),dairy,3,4,2.2,11/09/2025,13/09/2025,15,delivered
169,15,7,Leeks (bunch of 3),vegetables,2,4,2,15/09/2025,17/09/2025,22.2,delivered
169,15,6,Courgettes (500g),vegetables,5,1,2.2,15/09/2025,17/09/2025,22.2,delivered
169,15,25,Semi Skimmed Milk (2 litres),dairy,3,4,2.2,15/09/2025,17/09/2025,22.2,delivered
169,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,15/09/2025,17/09/2025,22.2,delivered
170,15,6,Courgettes (500g),vegetables,5,1,2.2,23/09/2025,25/09/2025,13.2,delivered
170,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,23/09/2025,25/09/2025,13.2,delivered
171,15,55,Mulled Wine Spice Kit,seasonal,9,4,3.5,01/10/2025,03/10/2025,27.4,delivered
171,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,01/10/2025,03/10/2025,27.4,delivered
171,15,6,Courgettes (500g),vegetables,5,1,2.2,01/10/2025,03/10/2025,27.4,delivered
171,15,7,Leeks (bunch of 3),vegetables,2,4,2,01/10/2025,03/10/2025,27.4,delivered
172,15,55,Mulled Wine Spice Kit,seasonal,9,5,3.5,10/10/2025,12/10/2025,42.9,delivered
172,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,10/10/2025,12/10/2025,42.9,delivered
172,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,10/10/2025,12/10/2025,42.9,delivered
172,15,7,Leeks (bunch of 3),vegetables,2,4,2,10/10/2025,12/10/2025,42.9,delivered
173,15,55,Mulled Wine Spice Kit,seasonal,9,4,3.5,19/10/2025,21/10/2025,31.4,delivered
173,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,19/10/2025,21/10/2025,31.4,delivered
173,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,19/10/2025,21/10/2025,31.4,delivered
174,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,26/10/2025,28/10/2025,38.5,delivered
174,15,7,Leeks (bunch of 3),vegetables,2,2,2,26/10/2025,28/10/2025,38.5,delivered
174,15,25,Semi Skimmed Milk (2 litres),dairy,3,3,2.2,26/10/2025,28/10/2025,38.5,delivered
174,15,55,Mulled Wine Spice Kit,seasonal,9,5,3.5,26/10/2025,28/10/2025,38.5,delivered
174,15,10,Heritage Tomatoes (500g),vegetables,4,1,4,26/10/2025,28/10/2025,38.5,delivered
175,15,25,Semi Skimmed Milk (2 litres),dairy,3,4,2.2,05/11/2025,07/11/2025,11,delivered
175,15,6,Courgettes (500g),vegetables,5,1,2.2,05/11/2025,07/11/2025,11,delivered
176,15,55,Mulled Wine Spice Kit,seasonal,9,4,3.5,13/11/2025,15/11/2025,26.4,delivered
176,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,13/11/2025,15/11/2025,26.4,delivered
176,15,7,Leeks (bunch of 3),vegetables,2,3,2,13/11/2025,15/11/2025,26.4,delivered
177,15,25,Semi Skimmed Milk (2 litres),dairy,3,3,2.2,20/11/2025,22/11/2025,42.9,delivered
177,15,7,Leeks (bunch of 3),vegetables,2,4,2,20/11/2025,22/11/2025,42.9,delivered
177,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,20/11/2025,22/11/2025,42.9,delivered
177,15,6,Courgettes (500g),vegetables,5,2,2.2,20/11/2025,22/11/2025,42.9,delivered
177,15,55,Mulled Wine Spice Kit,seasonal,9,5,3.5,20/11/2025,22/11/2025,42.9,delivered
178,15,6,Courgettes (500g),vegetables,5,1,2.2,28/11/2025,30/11/2025,26.3,delivered
178,15,25,Semi Skimmed Milk (2 litres),dairy,3,3,2.2,28/11/2025,30/11/2025,26.3,delivered
178,15,55,Mulled Wine Spice Kit,seasonal,9,5,3.5,28/11/2025,30/11/2025,26.3,delivered
179,15,7,Leeks (bunch of 3),vegetables,2,2,2,02/12/2025,04/12/2025,33.5,delivered
179,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,02/12/2025,04/12/2025,33.5,delivered
179,15,6,Courgettes (500g),vegetables,5,1,2.2,02/12/2025,04/12/2025,33.5,delivered
179,15,25,Semi Skimmed Milk (2 litres),dairy,3,3,2.2,02/12/2025,04/12/2025,33.5,delivered
179,15,55,Mulled Wine Spice Kit,seasonal,9,5,3.5,02/12/2025,04/12/2025,33.5,delivered
180,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,06/12/2025,08/12/2025,27.8,delivered
180,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,06/12/2025,08/12/2025,27.8,delivered
180,15,7,Leeks (bunch of 3),vegetables,2,3,2,06/12/2025,08/12/2025,27.8,delivered
180,15,6,Courgettes (500g),vegetables,5,2,2.2,06/12/2025,08/12/2025,27.8,delivered
181,15,25,Semi Skimmed Milk (2 litres),dairy,3,4,2.2,13/12/2025,15/12/2025,11,delivered
181,15,6,Courgettes (500g),vegetables,5,1,2.2,13/12/2025,15/12/2025,11,delivered
182,15,55,Mulled Wine Spice Kit,seasonal,9,3,3.5,19/12/2025,21/12/2025,25.7,delivered
182,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,19/12/2025,21/12/2025,25.7,delivered
182,15,25,Semi Skimmed Milk (2 litres),dairy,3,4,2.2,19/12/2025,21/12/2025,25.7,delivered
183,15,7,Leeks (bunch of 3),vegetables,2,3,2,24/12/2025,26/12/2025,19.2,delivered
183,15,25,Semi Skimmed Milk (2 litres),dairy,3,5,2.2,24/12/2025,26/12/2025,19.2,delivered
183,15,6,Courgettes (500g),vegetables,5,1,2.2,24/12/2025,26/12/2025,19.2,delivered
184,15,55,Mulled Wine Spice Kit,seasonal,9,3,3.5,28/12/2025,30/12/2025,27.1,delivered
184,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,28/12/2025,30/12/2025,27.1,delivered
184,15,6,Courgettes (500g),vegetables,5,1,2.2,28/12/2025,30/12/2025,27.1,delivered
184,15,7,Leeks (bunch of 3),vegetables,2,4,2,28/12/2025,30/12/2025,27.1,delivered
185,15,7,Leeks (bunch of 3),vegetables,2,4,2,05/01/2026,07/01/2026,10.2,delivered
185,15,6,Courgettes (500g),vegetables,5,1,2.2,05/01/2026,07/01/2026,10.2,delivered
186,15,7,Leeks (bunch of 3),vegetables,2,2,2,10/01/2026,12/01/2026,28.6,delivered
186,15,6,Courgettes (500g),vegetables,5,2,2.2,10/01/2026,12/01/2026,28.6,delivered
186,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,10/01/2026,12/01/2026,28.6,delivered
186,15,25,Semi Skimmed Milk (2 litres),dairy,3,4,2.2,10/01/2026,12/01/2026,28.6,delivered
186,15,5,Beetroot Bundle,vegetables,2,2,2.5,10/01/2026,12/01/2026,28.6,delivered
187,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,17/01/2026,19/01/2026,25.4,delivered
187,15,25,Semi Skimmed Milk (2 litres),dairy,3,3,2.2,17/01/2026,19/01/2026,25.4,delivered
187,15,7,Leeks (bunch of 3),vegetables,2,4,2,17/01/2026,19/01/2026,25.4,delivered
187,15,6,Courgettes (500g),vegetables,5,2,2.2,17/01/2026,19/01/2026,25.4,delivered
188,15,25,Semi Skimmed Milk (2 litres),dairy,3,4,2.2,27/01/2026,29/01/2026,12.8,delivered
188,15,7,Leeks (bunch of 3),vegetables,2,2,2,27/01/2026,29/01/2026,12.8,delivered
189,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,02/02/2026,04/02/2026,20.2,delivered
189,15,25,Semi Skimmed Milk (2 litres),dairy,3,4,2.2,02/02/2026,04/02/2026,20.2,delivered
189,15,7,Leeks (bunch of 3),vegetables,2,3,2,02/02/2026,04/02/2026,20.2,delivered
189,15,6,Courgettes (500g),vegetables,5,1,2.2,02/02/2026,04/02/2026,20.2,delivered
190,15,7,Leeks (bunch of 3),vegetables,2,4,2,08/02/2026,10/02/2026,30.8,delivered
190,15,6,Courgettes (500g),vegetables,5,1,2.2,08/02/2026,10/02/2026,30.8,delivered
190,15,25,Semi Skimmed Milk (2 litres),dairy,3,3,2.2,08/02/2026,10/02/2026,30.8,delivered
190,15,39,Fruit Scones (4 pack),bakery,6,4,3.5,08/02/2026,10/02/2026,30.8,delivered
191,15,6,Courgettes (500g),vegetables,5,2,2.2,17/02/2026,19/02/2026,22.2,delivered
191,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,17/02/2026,19/02/2026,22.2,delivered
191,15,25,Semi Skimmed Milk (2 litres),dairy,3,3,2.2,17/02/2026,19/02/2026,22.2,delivered
191,15,7,Leeks (bunch of 3),vegetables,2,4,2,17/02/2026,19/02/2026,22.2,delivered
192,15,23,Free Range Eggs (dozen),dairy,2,1,3.2,27/02/2026,01/03/2026,3.2,delivered
193,15,25,Semi Skimmed Milk (2 litres),dairy,3,4,2.2,08/03/2026,10/03/2026,14.8,delivered
193,15,7,Leeks (bunch of 3),vegetables,2,3,2,08/03/2026,10/03/2026,14.8,delivered
194,15,7,Leeks (bunch of 3),vegetables,2,3,2,13/03/2026,15/03/2026,30.8,delivered
194,15,25,Semi Skimmed Milk (2 litres),dairy,3,4,2.2,13/03/2026,15/03/2026,30.8,delivered
194,15,23,Free Range Eggs (dozen),dairy,2,2,3.2,13/03/2026,15/03/2026,30.8,delivered
194,15,13,Bramley Apples (1kg),fruit,7,3,3.2,13/03/2026,15/03/2026,30.8,delivered
195,15,25,Semi Skimmed Milk (2 litres),dairy,3,3,2.2,21/03/2026,23/03/2026,8.8,delivered
195,15,6,Courgettes (500g),vegetables,5,1,2.2,21/03/2026,23/03/2026,8.8,delivered
196,16,36,Seeded Batch Loaf,bakery,6,3,4.2,04/04/2025,06/04/2025,12.6,delivered
197,16,36,Seeded Batch Loaf,bakery,6,4,4.2,25/04/2025,27/04/2025,16.8,delivered
198,16,36,Seeded Batch Loaf,bakery,6,3,4.2,17/05/2025,19/05/2025,12.6,delivered
199,16,36,Seeded Batch Loaf,bakery,6,4,4.2,09/06/2025,11/06/2025,16.8,delivered
200,16,36,Seeded Batch Loaf,bakery,6,4,4.2,27/06/2025,29/06/2025,16.8,delivered
201,16,19,Plums (500g),fruit,7,3,3,18/07/2025,20/07/2025,9,delivered
202,16,36,Seeded Batch Loaf,bakery,6,2,4.2,11/08/2025,13/08/2025,11.4,delivered
202,16,19,Plums (500g),fruit,7,1,3,11/08/2025,13/08/2025,11.4,delivered
203,16,36,Seeded Batch Loaf,bakery,6,4,4.2,04/09/2025,06/09/2025,16.8,delivered
204,16,19,Plums (500g),fruit,7,1,3,26/09/2025,28/09/2025,3,delivered
205,16,36,Seeded Batch Loaf,bakery,6,4,4.2,20/10/2025,22/10/2025,16.8,delivered
206,16,54,Christmas Pudding,seasonal,6,2,8.5,08/11/2025,10/11/2025,25.4,delivered
